date,phc_id,medicine_id,stock,daily_consumption,patient_footfall,temperature,disease_cases
07-05-2025,PHC004,MED001,684,98,112,27.1,33
08-05-2025,PHC004,MED001,584,100,111,23.9,27
09-05-2025,PHC004,MED001,449,135,146,25.6,32
10-05-2025,PHC004,MED001,870,167,161,24.6,42
11-05-2025,PHC004,MED001,764,106,126,31.4,34
12-05-2025,PHC004,MED001,597,167,143,34.6,30
13-05-2025,PHC004,MED001,470,127,121,30.6,29
14-05-2025,PHC004,MED001,1014,160,143,24.8,34
15-05-2025,PHC004,MED001,902,112,106,31.1,30
16-05-2025,PHC004,MED001,798,104,100,21.1,21
17-05-2025,PHC004,MED001,665,133,151,34.1,44
18-05-2025,PHC004,MED001,537,128,118,25.9,37
19-05-2025,PHC004,MED001,698,169,143,23.7,33
20-05-2025,PHC004,MED001,564,134,119,24.1,35
21-05-2025,PHC004,MED001,451,113,97,21.7,32
22-05-2025,PHC004,MED001,658,170,139,26.2,30
23-05-2025,PHC004,MED001,536,122,134,28.6,28
24-05-2025,PHC004,MED001,943,178,132,29.9,30
25-05-2025,PHC004,MED001,791,152,126,20.3,30
26-05-2025,PHC004,MED001,693,98,115,24.7,30
27-05-2025,PHC004,MED001,538,155,140,26.7,26
28-05-2025,PHC004,MED001,415,123,114,25,23
29-05-2025,PHC004,MED001,660,116,110,23.8,20
30-05-2025,PHC004,MED001,549,111,117,32.1,25
31-05-2025,PHC004,MED001,956,182,147,20.9,27
01-06-2025,PHC004,MED001,802,154,137,27.6,33
02-06-2025,PHC004,MED001,697,105,128,27.4,23
03-06-2025,PHC004,MED001,606,91,111,34.6,27
04-06-2025,PHC004,MED001,482,124,124,32,24
05-06-2025,PHC004,MED001,378,104,115,34.9,34
06-06-2025,PHC004,MED001,1013,115,120,26.5,21
07-06-2025,PHC004,MED001,839,174,154,25,41
08-06-2025,PHC004,MED001,667,172,146,26.8,42
09-06-2025,PHC004,MED001,580,87,96,26,33
10-06-2025,PHC004,MED001,455,125,114,25.8,35
11-06-2025,PHC004,MED001,1004,144,121,28.8,36
12-06-2025,PHC004,MED001,889,115,113,30,33
13-06-2025,PHC004,MED001,768,121,101,33,18
14-06-2025,PHC004,MED001,589,179,153,23.1,45
15-06-2025,PHC004,MED001,448,141,141,31.7,27
16-06-2025,PHC004,MED001,366,82,84,24.9,17
17-06-2025,PHC004,MED001,659,145,130,26.4,33
18-06-2025,PHC004,MED001,502,157,124,31.6,42
19-06-2025,PHC004,MED001,377,125,125,34.2,33
20-06-2025,PHC004,MED001,746,155,150,32.8,39
21-06-2025,PHC004,MED001,568,178,143,25.7,33
22-06-2025,PHC004,MED001,735,195,141,22.6,33
23-06-2025,PHC004,MED001,615,120,108,34.1,28
24-06-2025,PHC004,MED001,500,115,119,34.9,25
25-06-2025,PHC004,MED001,920,140,125,27.2,36
26-06-2025,PHC004,MED001,775,145,133,20.1,36
27-06-2025,PHC004,MED001,674,101,106,34.2,29
28-06-2025,PHC004,MED001,523,151,147,32.7,32
29-06-2025,PHC004,MED001,805,259,196,25.8,55
01-01-2025,PHC004,MED002,424,92,132,29.7,31
02-01-2025,PHC004,MED002,696,107,128,21.9,32
03-01-2025,PHC004,MED002,607,89,131,20.6,37
04-01-2025,PHC004,MED002,508,99,132,29.3,32
05-01-2025,PHC004,MED002,394,114,145,22.6,31
06-01-2025,PHC004,MED002,321,73,119,25.5,32
07-01-2025,PHC004,MED002,702,110,144,20.4,32
08-01-2025,PHC004,MED002,608,94,135,24.8,37
09-01-2025,PHC004,MED002,495,113,123,33.3,26
10-01-2025,PHC004,MED002,403,92,127,25.7,33
11-01-2025,PHC004,MED002,618,132,123,22.4,27
12-01-2025,PHC004,MED002,494,124,141,34.5,33
13-01-2025,PHC004,MED002,433,61,105,33.5,27
14-01-2025,PHC004,MED002,335,98,131,27.1,32
15-01-2025,PHC004,MED002,266,69,130,24.8,30
16-01-2025,PHC004,MED002,911,80,111,27.4,26
17-01-2025,PHC004,MED002,797,114,126,23.3,28
18-01-2025,PHC004,MED002,646,151,164,21.4,41
19-01-2025,PHC004,MED002,546,100,113,21.6,34
20-01-2025,PHC004,MED002,455,91,130,34.6,30
21-01-2025,PHC004,MED002,357,98,111,28.7,22
22-01-2025,PHC004,MED002,270,87,103,29.9,29
23-01-2025,PHC004,MED002,519,75,89,20.5,16
24-01-2025,PHC004,MED002,460,59,112,20.2,31
25-01-2025,PHC004,MED002,355,105,119,23.6,22
26-01-2025,PHC004,MED002,971,129,140,22.8,25
27-01-2025,PHC004,MED002,867,104,128,26.8,26
28-01-2025,PHC004,MED002,758,109,141,24.2,32
29-01-2025,PHC004,MED002,653,105,124,25.1,19
30-01-2025,PHC004,MED002,575,78,113,28.2,30
31-01-2025,PHC004,MED002,500,75,109,25.1,20
01-02-2025,PHC004,MED002,734,130,138,34.5,29
02-02-2025,PHC004,MED002,570,164,172,32.5,50
03-02-2025,PHC004,MED002,463,107,136,26.8,37
04-02-2025,PHC004,MED002,395,68,87,34.5,17
05-02-2025,PHC004,MED002,328,67,119,27.7,34
06-02-2025,PHC004,MED002,792,105,134,31.6,39
07-02-2025,PHC004,MED002,690,102,144,32.9,33
08-02-2025,PHC004,MED002,591,99,112,25.4,26
09-02-2025,PHC004,MED002,446,145,174,21.5,38
10-02-2025,PHC004,MED002,338,108,131,29.3,38
11-02-2025,PHC004,MED002,986,91,99,29.1,31
12-02-2025,PHC004,MED002,904,82,122,34.5,32
13-02-2025,PHC004,MED002,809,95,129,27.1,27
14-02-2025,PHC004,MED002,712,97,110,24.5,34
15-02-2025,PHC004,MED002,592,120,149,31,35
16-02-2025,PHC004,MED002,465,127,134,31.3,32
17-02-2025,PHC004,MED002,1136,129,133,34.6,40
18-02-2025,PHC004,MED002,1049,87,121,29.7,39
19-02-2025,PHC004,MED002,956,93,126,34.5,32
20-02-2025,PHC004,MED002,869,87,115,21.9,39
21-02-2025,PHC004,MED002,798,71,84,30.1,24
22-02-2025,PHC004,MED002,678,120,138,21.8,33
23-02-2025,PHC004,MED002,561,117,145,29.9,32
24-02-2025,PHC004,MED002,473,88,118,31.1,31
25-02-2025,PHC004,MED002,381,92,122,25.1,41
26-02-2025,PHC004,MED002,288,93,114,25.7,43
27-02-2025,PHC004,MED002,848,94,116,33.1,22
28-02-2025,PHC004,MED002,749,99,132,24.4,28
01-03-2025,PHC004,MED002,662,87,137,33,32
02-03-2025,PHC004,MED002,550,112,140,27.4,44
03-03-2025,PHC004,MED002,473,77,105,31.5,28
04-03-2025,PHC004,MED002,382,91,134,33.6,26
05-03-2025,PHC004,MED002,308,74,110,25.3,25
06-03-2025,PHC004,MED002,733,97,144,27.3,36
07-03-2025,PHC004,MED002,653,80,115,31.7,27
08-03-2025,PHC004,MED002,552,101,133,32.6,27
09-03-2025,PHC004,MED002,431,121,151,29,42
10-03-2025,PHC004,MED002,363,68,98,34.3,19
11-03-2025,PHC004,MED002,286,77,117,30.1,29
12-03-2025,PHC004,MED002,890,99,133,25.9,30
13-03-2025,PHC004,MED002,807,83,106,33,21
14-03-2025,PHC004,MED002,706,101,135,32.1,34
15-03-2025,PHC004,MED002,605,101,122,22.7,33
16-03-2025,PHC004,MED002,496,109,129,24.4,28
17-03-2025,PHC004,MED002,397,99,122,25.4,20
18-03-2025,PHC004,MED002,314,83,114,34.5,24
19-03-2025,PHC004,MED002,877,130,146,29.5,33
20-03-2025,PHC004,MED002,793,84,123,31.6,27
21-03-2025,PHC004,MED002,698,95,116,32.2,25
22-03-2025,PHC004,MED002,581,117,155,25,30
23-03-2025,PHC004,MED002,481,100,122,32.4,32
24-03-2025,PHC004,MED002,379,102,139,29.6,39
25-03-2025,PHC004,MED002,924,117,136,24,35
26-03-2025,PHC004,MED002,845,79,107,26.6,27
27-03-2025,PHC004,MED002,744,101,127,22.8,32
28-03-2025,PHC004,MED002,659,85,114,29.6,34
29-03-2025,PHC004,MED002,496,163,157,21.1,42
30-03-2025,PHC004,MED002,744,126,158,33.7,43
31-03-2025,PHC004,MED002,680,64,95,26,22
01-04-2025,PHC004,MED002,580,100,126,34.3,30
02-04-2025,PHC004,MED002,504,76,91,21.2,20
03-04-2025,PHC004,MED002,422,82,136,20.6,33
04-04-2025,PHC004,MED002,328,94,114,32.5,27
05-04-2025,PHC004,MED002,515,119,149,23.4,36
06-04-2025,PHC004,MED002,920,142,130,32.9,28
07-04-2025,PHC004,MED002,837,83,128,28.3,27
08-04-2025,PHC004,MED002,764,73,114,29.4,32
09-04-2025,PHC004,MED002,662,102,152,31.2,29
10-04-2025,PHC004,MED002,609,53,79,25.6,21
11-04-2025,PHC004,MED002,519,90,149,24.8,30
12-04-2025,PHC004,MED002,775,170,168,34.8,48
13-04-2025,PHC004,MED002,613,162,144,21.4,29
14-04-2025,PHC004,MED002,549,64,99,21.6,23
15-04-2025,PHC004,MED002,464,85,125,25.2,28
16-04-2025,PHC004,MED002,408,56,81,24,21
17-04-2025,PHC004,MED002,314,94,129,26.6,27
18-04-2025,PHC004,MED002,857,89,117,26.7,30
19-04-2025,PHC004,MED002,710,147,151,33,39
20-04-2025,PHC004,MED002,562,148,156,28.5,46
21-04-2025,PHC004,MED002,473,89,143,30.7,33
22-04-2025,PHC004,MED002,391,82,122,23.2,44
23-04-2025,PHC004,MED002,318,73,102,30.1,27
24-04-2025,PHC004,MED002,809,85,137,22.2,42
25-04-2025,PHC004,MED002,696,113,140,32.9,34
26-04-2025,PHC004,MED002,593,103,137,31.6,34
27-04-2025,PHC004,MED002,459,134,143,26.2,36
28-04-2025,PHC004,MED002,360,99,129,34.8,40
29-04-2025,PHC004,MED002,613,95,122,33.9,29
30-04-2025,PHC004,MED002,533,80,107,34.2,32
01-05-2025,PHC004,MED002,449,84,109,30.4,30
02-05-2025,PHC004,MED002,348,101,131,30.6,36
03-05-2025,PHC004,MED002,862,117,151,22.8,33
04-05-2025,PHC004,MED002,750,112,145,31.3,33
05-05-2025,PHC004,MED002,661,89,117,29.1,29
06-05-2025,PHC004,MED002,569,92,120,34.5,27
07-05-2025,PHC004,MED002,459,110,119,25.8,29
08-05-2025,PHC004,MED002,375,84,126,34.3,22
09-05-2025,PHC004,MED002,1024,97,128,22.7,38
10-05-2025,PHC004,MED002,902,122,152,25.6,36
11-05-2025,PHC004,MED002,775,127,145,32.7,41
12-05-2025,PHC004,MED002,707,68,103,29.3,27
13-05-2025,PHC004,MED002,572,135,149,31.9,33
14-05-2025,PHC004,MED002,466,106,144,30.2,38
15-05-2025,PHC004,MED002,379,87,113,21.5,26
16-05-2025,PHC004,MED002,289,90,128,26.8,28
17-05-2025,PHC004,MED002,497,125,123,31.8,22
18-05-2025,PHC004,MED002,1089,126,131,23.6,30
19-05-2025,PHC004,MED002,994,95,94,20.6,24
20-05-2025,PHC004,MED002,887,107,136,29.9,24
21-05-2025,PHC004,MED002,780,107,121,32.7,23
22-05-2025,PHC004,MED002,687,93,132,30.5,38
23-05-2025,PHC004,MED002,615,72,95,29.6,22
24-05-2025,PHC004,MED002,498,117,146,29.4,36
25-05-2025,PHC004,MED002,397,101,126,27.4,34
26-05-2025,PHC004,MED002,301,96,121,27.5,25
27-05-2025,PHC004,MED002,580,117,123,30.3,26
28-05-2025,PHC004,MED002,481,99,130,28.8,36
29-05-2025,PHC004,MED002,376,105,135,29.6,30
30-05-2025,PHC004,MED002,293,83,102,22.8,29
31-05-2025,PHC004,MED002,726,135,143,32.4,35
01-06-2025,PHC004,MED002,637,89,121,30.2,33
02-06-2025,PHC004,MED002,540,97,130,26.9,33
03-06-2025,PHC004,MED002,429,111,130,27.4,29
04-06-2025,PHC004,MED002,369,60,102,20.7,22
05-06-2025,PHC004,MED002,895,111,142,33.6,38
06-06-2025,PHC004,MED002,777,118,131,34.8,24
07-06-2025,PHC004,MED002,642,135,136,20.7,27
08-06-2025,PHC004,MED002,507,135,145,30,39
09-06-2025,PHC004,MED002,434,73,110,29.4,18
10-06-2025,PHC004,MED002,340,94,129,31,42
11-06-2025,PHC004,MED002,987,114,143,24.2,31
12-06-2025,PHC004,MED002,872,115,130,23.8,40
13-06-2025,PHC004,MED002,775,97,122,21.9,38
14-06-2025,PHC004,MED002,643,132,136,21.7,32
15-06-2025,PHC004,MED002,494,149,161,22.5,45
16-06-2025,PHC004,MED002,407,87,118,30.7,17
17-06-2025,PHC004,MED002,994,102,109,23.9,25
18-06-2025,PHC004,MED002,871,123,141,33.3,41
19-06-2025,PHC004,MED002,784,87,114,34.9,25
20-06-2025,PHC004,MED002,694,90,113,23.4,28
21-06-2025,PHC004,MED002,604,90,130,23.6,33
22-06-2025,PHC004,MED002,495,109,126,22.1,27
23-06-2025,PHC004,MED002,411,84,118,22.8,37
24-06-2025,PHC004,MED002,1091,106,123,28.5,34
25-06-2025,PHC004,MED002,994,97,116,26.9,28
26-06-2025,PHC004,MED002,884,110,124,25.7,30
27-06-2025,PHC004,MED002,780,104,114,25,29
28-06-2025,PHC004,MED002,644,136,138,26.6,33
29-06-2025,PHC004,MED002,526,118,121,28.2,29
01-01-2025,PHC004,MED003,761,64,142,26.1,38
02-01-2025,PHC004,MED003,683,78,116,25.6,34
03-01-2025,PHC004,MED003,623,60,125,23.5,33
04-01-2025,PHC004,MED003,546,77,151,21.8,41
05-01-2025,PHC004,MED003,443,103,142,28.5,42
06-01-2025,PHC004,MED003,382,61,130,29.7,42
07-01-2025,PHC004,MED003,318,64,116,26.7,35
08-01-2025,PHC004,MED003,268,50,97,34.8,20
09-01-2025,PHC004,MED003,225,43,88,22.3,25
10-01-2025,PHC004,MED003,946,74,117,22.6,33
11-01-2025,PHC004,MED003,864,82,129,22.4,34
12-01-2025,PHC004,MED003,783,81,122,26.2,30
13-01-2025,PHC004,MED003,694,89,142,34.8,28
14-01-2025,PHC004,MED003,609,85,135,33.3,35
15-01-2025,PHC004,MED003,557,52,104,34.3,27
16-01-2025,PHC004,MED003,491,66,123,27.9,29
17-01-2025,PHC004,MED003,410,81,121,28.5,38
18-01-2025,PHC004,MED003,334,76,131,27,33
19-01-2025,PHC004,MED003,776,98,156,25.6,32
20-01-2025,PHC004,MED003,691,85,134,24.5,39
21-01-2025,PHC004,MED003,608,83,133,29.4,25
22-01-2025,PHC004,MED003,539,69,123,25.8,27
23-01-2025,PHC004,MED003,477,62,111,26.6,27
24-01-2025,PHC004,MED003,421,56,106,31.2,24
25-01-2025,PHC004,MED003,332,89,130,26,31
26-01-2025,PHC004,MED003,605,93,129,33,27
27-01-2025,PHC004,MED003,533,72,122,29.2,24
28-01-2025,PHC004,MED003,475,58,102,21.5,24
29-01-2025,PHC004,MED003,397,78,123,33.8,31
30-01-2025,PHC004,MED003,322,75,110,25.4,37
31-01-2025,PHC004,MED003,248,74,119,24.6,17
01-02-2025,PHC004,MED003,607,114,147,26.7,32
02-02-2025,PHC004,MED003,543,64,135,21.5,29
03-02-2025,PHC004,MED003,478,65,108,28,29
04-02-2025,PHC004,MED003,437,41,114,28.3,26
05-02-2025,PHC004,MED003,384,53,128,34.6,28
06-02-2025,PHC004,MED003,320,64,116,26.7,26
07-02-2025,PHC004,MED003,253,67,112,22.6,24
08-02-2025,PHC004,MED003,528,118,161,32.3,41
09-02-2025,PHC004,MED003,444,84,130,27.4,31
10-02-2025,PHC004,MED003,374,70,114,25.1,24
11-02-2025,PHC004,MED003,292,82,128,30.2,35
12-02-2025,PHC004,MED003,840,76,126,34,30
13-02-2025,PHC004,MED003,762,78,118,34.2,26
14-02-2025,PHC004,MED003,664,98,138,32,37
15-02-2025,PHC004,MED003,569,95,141,32.8,32
16-02-2025,PHC004,MED003,464,105,143,27.8,39
17-02-2025,PHC004,MED003,402,62,111,23.6,29
18-02-2025,PHC004,MED003,324,78,114,26.5,33
19-02-2025,PHC004,MED003,261,63,126,21.2,31
20-02-2025,PHC004,MED003,205,56,113,34.7,27
21-02-2025,PHC004,MED003,639,60,103,33.6,30
22-02-2025,PHC004,MED003,565,74,121,24.1,35
23-02-2025,PHC004,MED003,469,96,148,26.4,21
24-02-2025,PHC004,MED003,401,68,118,25.2,26
25-02-2025,PHC004,MED003,321,80,130,26.7,32
26-02-2025,PHC004,MED003,248,73,107,33.7,18
27-02-2025,PHC004,MED003,191,57,96,31.4,26
28-02-2025,PHC004,MED003,469,66,121,21,33
01-03-2025,PHC004,MED003,380,89,133,20.2,33
02-03-2025,PHC004,MED003,1025,101,149,29.3,27
03-03-2025,PHC004,MED003,953,72,138,25,41
04-03-2025,PHC004,MED003,883,70,110,20.8,21
05-03-2025,PHC004,MED003,806,77,146,30.8,39
06-03-2025,PHC004,MED003,729,77,134,30.3,36
07-03-2025,PHC004,MED003,642,87,143,22.9,30
08-03-2025,PHC004,MED003,552,90,148,27.4,29
09-03-2025,PHC004,MED003,487,65,122,32.9,29
10-03-2025,PHC004,MED003,425,62,103,21.2,27
11-03-2025,PHC004,MED003,367,58,118,22.8,34
12-03-2025,PHC004,MED003,281,86,138,22.8,40
13-03-2025,PHC004,MED003,218,63,100,32.5,25
14-03-2025,PHC004,MED003,628,66,116,29.6,33
15-03-2025,PHC004,MED003,546,82,149,29.8,36
16-03-2025,PHC004,MED003,445,101,149,31.3,36
17-03-2025,PHC004,MED003,365,80,122,29.3,25
18-03-2025,PHC004,MED003,295,70,123,31.5,28
19-03-2025,PHC004,MED003,231,64,118,28.8,29
20-03-2025,PHC004,MED003,591,74,132,30.2,30
21-03-2025,PHC004,MED003,532,59,115,25.4,28
22-03-2025,PHC004,MED003,451,81,144,24.5,31
23-03-2025,PHC004,MED003,366,85,140,22.6,34
24-03-2025,PHC004,MED003,306,60,115,33.2,23
25-03-2025,PHC004,MED003,763,80,144,33,40
26-03-2025,PHC004,MED003,699,64,112,31.3,28
27-03-2025,PHC004,MED003,622,77,122,34.8,33
28-03-2025,PHC004,MED003,555,67,110,20.2,23
29-03-2025,PHC004,MED003,465,90,117,22.8,32
30-03-2025,PHC004,MED003,364,101,151,22.2,40
31-03-2025,PHC004,MED003,287,77,123,34.3,27
01-04-2025,PHC004,MED003,229,58,110,27.3,26
02-04-2025,PHC004,MED003,174,55,104,34.5,28
03-04-2025,PHC004,MED003,542,80,156,21,43
04-04-2025,PHC004,MED003,460,82,135,27.4,37
05-04-2025,PHC004,MED003,377,83,142,34.4,41
06-04-2025,PHC004,MED003,284,93,128,29.2,29
07-04-2025,PHC004,MED003,234,50,105,25.1,22
08-04-2025,PHC004,MED003,459,84,137,27.1,38
09-04-2025,PHC004,MED003,403,56,105,23.1,27
10-04-2025,PHC004,MED003,336,67,130,33.7,35
11-04-2025,PHC004,MED003,262,74,146,28.3,34
12-04-2025,PHC004,MED003,795,90,132,24.8,33
13-04-2025,PHC004,MED003,737,58,109,30.6,22
14-04-2025,PHC004,MED003,670,67,103,33.4,25
15-04-2025,PHC004,MED003,605,65,108,25.8,36
16-04-2025,PHC004,MED003,533,72,131,33.5,27
17-04-2025,PHC004,MED003,457,76,143,21,33
18-04-2025,PHC004,MED003,399,58,126,25.5,32
19-04-2025,PHC004,MED003,913,103,141,23.3,29
20-04-2025,PHC004,MED003,821,92,139,24.1,31
21-04-2025,PHC004,MED003,775,46,102,29.1,38
22-04-2025,PHC004,MED003,725,50,114,29,20
23-04-2025,PHC004,MED003,639,86,138,31,40
24-04-2025,PHC004,MED003,537,102,145,26.3,34
25-04-2025,PHC004,MED003,465,72,121,23.9,29
26-04-2025,PHC004,MED003,386,79,141,21.2,30
27-04-2025,PHC004,MED003,322,64,106,22.2,28
28-04-2025,PHC004,MED003,266,56,107,21.6,19
29-04-2025,PHC004,MED003,201,65,118,30.6,33
30-04-2025,PHC004,MED003,856,89,123,21.9,39
01-05-2025,PHC004,MED003,792,64,112,22.1,33
02-05-2025,PHC004,MED003,732,60,108,24.9,32
03-05-2025,PHC004,MED003,646,86,147,31.4,42
04-05-2025,PHC004,MED003,569,77,128,27.7,32
05-05-2025,PHC004,MED003,502,67,116,27.5,21
06-05-2025,PHC004,MED003,435,67,117,30.7,31
07-05-2025,PHC004,MED003,355,80,132,25.4,35
08-05-2025,PHC004,MED003,281,74,127,20.9,36
09-05-2025,PHC004,MED003,230,51,97,30.4,28
10-05-2025,PHC004,MED003,881,93,136,31.4,34
11-05-2025,PHC004,MED003,796,85,138,29.7,38
12-05-2025,PHC004,MED003,735,61,118,20.6,31
13-05-2025,PHC004,MED003,660,75,122,22.3,34
14-05-2025,PHC004,MED003,589,71,107,30.1,23
15-05-2025,PHC004,MED003,514,75,146,27.4,37
16-05-2025,PHC004,MED003,458,56,100,28.8,23
17-05-2025,PHC004,MED003,369,89,143,20.1,42
18-05-2025,PHC004,MED003,684,93,119,22.5,22
19-05-2025,PHC004,MED003,620,64,121,29.4,30
20-05-2025,PHC004,MED003,550,70,112,32.5,24
21-05-2025,PHC004,MED003,474,76,120,22.9,26
22-05-2025,PHC004,MED003,417,57,111,26.7,24
23-05-2025,PHC004,MED003,333,84,142,31.6,33
24-05-2025,PHC004,MED003,637,101,145,34,34
25-05-2025,PHC004,MED003,532,105,144,31.2,42
26-05-2025,PHC004,MED003,482,50,101,25.4,32
27-05-2025,PHC004,MED003,394,88,140,28.5,37
28-05-2025,PHC004,MED003,328,66,113,23.2,23
29-05-2025,PHC004,MED003,256,72,126,27.5,35
30-05-2025,PHC004,MED003,197,59,97,31.3,19
31-05-2025,PHC004,MED003,877,100,153,29,35
01-06-2025,PHC004,MED003,792,85,117,33.3,29
02-06-2025,PHC004,MED003,701,91,133,32.9,27
03-06-2025,PHC004,MED003,635,66,109,28.5,25
04-06-2025,PHC004,MED003,565,70,123,23.2,32
05-06-2025,PHC004,MED003,493,72,135,26.3,35
06-06-2025,PHC004,MED003,415,78,146,33.5,37
07-06-2025,PHC004,MED003,330,85,149,32,46
08-06-2025,PHC004,MED003,1013,93,148,31.2,47
09-06-2025,PHC004,MED003,950,63,117,21.7,32
10-06-2025,PHC004,MED003,886,64,118,33.3,24
11-06-2025,PHC004,MED003,824,62,109,20.9,33
12-06-2025,PHC004,MED003,761,63,116,26,25
13-06-2025,PHC004,MED003,688,73,123,22.6,25
14-06-2025,PHC004,MED003,551,137,170,29.8,43
15-06-2025,PHC004,MED003,481,70,131,23,30
16-06-2025,PHC004,MED003,409,72,118,34.4,36
17-06-2025,PHC004,MED003,358,51,141,20.7,41
18-06-2025,PHC004,MED003,308,50,93,28.4,19
19-06-2025,PHC004,MED003,264,44,95,24.3,21
20-06-2025,PHC004,MED003,958,67,132,32.3,35
21-06-2025,PHC004,MED003,859,99,134,22.2,29
22-06-2025,PHC004,MED003,778,81,137,22.6,29
23-06-2025,PHC004,MED003,696,82,130,32.2,30
24-06-2025,PHC004,MED003,632,64,120,28.1,24
25-06-2025,PHC004,MED003,566,66,132,25,24
26-06-2025,PHC004,MED003,499,67,110,31.3,31
27-06-2025,PHC004,MED003,430,69,113,32.9,33
28-06-2025,PHC004,MED003,343,87,124,28.1,26
29-06-2025,PHC004,MED003,259,84,131,32.2,33
01-01-2025,PHC004,MED004,613,97,127,32.4,27
02-01-2025,PHC004,MED004,562,51,89,28.6,16
03-01-2025,PHC004,MED004,490,72,120,34.1,36
04-01-2025,PHC004,MED004,420,70,116,24.9,30
05-01-2025,PHC004,MED004,340,80,146,34.1,32
06-01-2025,PHC004,MED004,262,78,116,26.1,29
07-01-2025,PHC004,MED004,205,57,120,29.6,27
08-01-2025,PHC004,MED004,836,75,128,20,34
09-01-2025,PHC004,MED004,731,105,147,27.4,35
10-01-2025,PHC004,MED004,651,80,109,24.5,24
11-01-2025,PHC004,MED004,547,104,144,34.3,42
12-01-2025,PHC004,MED004,438,109,141,32.4,34
13-01-2025,PHC004,MED004,349,89,118,26.8,27
14-01-2025,PHC004,MED004,735,89,145,29,35
15-01-2025,PHC004,MED004,673,62,112,26.4,30
16-01-2025,PHC004,MED004,605,68,111,27.4,26
17-01-2025,PHC004,MED004,527,78,133,20.5,34
18-01-2025,PHC004,MED004,439,88,110,21.5,22
19-01-2025,PHC004,MED004,331,108,130,25.3,26
20-01-2025,PHC004,MED004,256,75,117,27.3,30
21-01-2025,PHC004,MED004,822,100,134,28.2,30
22-01-2025,PHC004,MED004,741,81,132,25.7,31
23-01-2025,PHC004,MED004,675,66,110,27,33
24-01-2025,PHC004,MED004,598,77,137,29.2,32
25-01-2025,PHC004,MED004,482,116,157,28.9,43
26-01-2025,PHC004,MED004,381,101,135,22.7,31
27-01-2025,PHC004,MED004,319,62,117,32,35
28-01-2025,PHC004,MED004,628,80,115,27.8,28
29-01-2025,PHC004,MED004,545,83,130,22.4,30
30-01-2025,PHC004,MED004,454,91,133,32.6,35
31-01-2025,PHC004,MED004,376,78,126,20.1,36
01-02-2025,PHC004,MED004,308,68,111,20.7,34
02-02-2025,PHC004,MED004,730,105,144,30.2,40
03-02-2025,PHC004,MED004,681,49,111,21.7,32
04-02-2025,PHC004,MED004,607,74,124,34.7,33
05-02-2025,PHC004,MED004,535,72,118,26.4,20
06-02-2025,PHC004,MED004,475,60,112,25.5,17
07-02-2025,PHC004,MED004,402,73,116,30.5,34
08-02-2025,PHC004,MED004,307,95,144,33.2,36
09-02-2025,PHC004,MED004,589,88,124,33.9,27
10-02-2025,PHC004,MED004,516,73,127,28.6,33
11-02-2025,PHC004,MED004,450,66,106,23.9,31
12-02-2025,PHC004,MED004,372,78,144,22.8,39
13-02-2025,PHC004,MED004,285,87,130,22,32
14-02-2025,PHC004,MED004,849,76,120,20.9,29
15-02-2025,PHC004,MED004,740,109,131,24.6,32
16-02-2025,PHC004,MED004,645,95,143,23.7,31
17-02-2025,PHC004,MED004,577,68,121,23.2,27
18-02-2025,PHC004,MED004,493,84,129,29.4,37
19-02-2025,PHC004,MED004,434,59,116,22.2,24
20-02-2025,PHC004,MED004,352,82,121,34.8,24
21-02-2025,PHC004,MED004,280,72,124,29.4,27
22-02-2025,PHC004,MED004,622,122,164,26.1,37
23-02-2025,PHC004,MED004,525,97,134,30.1,33
24-02-2025,PHC004,MED004,426,99,134,29.1,31
25-02-2025,PHC004,MED004,352,74,102,31.9,30
26-02-2025,PHC004,MED004,702,97,137,31.3,29
27-02-2025,PHC004,MED004,612,90,137,29,32
28-02-2025,PHC004,MED004,542,70,103,30.6,28
01-03-2025,PHC004,MED004,454,88,113,24.2,32
02-03-2025,PHC004,MED004,370,84,112,25.1,16
03-03-2025,PHC004,MED004,315,55,103,27,34
04-03-2025,PHC004,MED004,265,50,95,32.6,24
05-03-2025,PHC004,MED004,208,57,110,31.8,24
06-03-2025,PHC004,MED004,733,90,129,30.4,35
07-03-2025,PHC004,MED004,667,66,117,24,26
08-03-2025,PHC004,MED004,580,87,137,27.7,38
09-03-2025,PHC004,MED004,471,109,168,25.2,47
10-03-2025,PHC004,MED004,409,62,110,27.8,36
11-03-2025,PHC004,MED004,325,84,126,31.5,24
12-03-2025,PHC004,MED004,250,75,127,31.5,30
13-03-2025,PHC004,MED004,859,99,142,24.8,31
14-03-2025,PHC004,MED004,796,63,103,21.8,27
15-03-2025,PHC004,MED004,690,106,126,29.5,31
16-03-2025,PHC004,MED004,609,81,122,32.1,39
17-03-2025,PHC004,MED004,549,60,131,26.9,30
18-03-2025,PHC004,MED004,471,78,114,21.1,31
19-03-2025,PHC004,MED004,392,79,130,21,27
20-03-2025,PHC004,MED004,301,91,125,27.4,27
21-03-2025,PHC004,MED004,238,63,113,26.3,30
22-03-2025,PHC004,MED004,668,93,134,29.4,47
23-03-2025,PHC004,MED004,561,107,139,22.7,32
24-03-2025,PHC004,MED004,491,70,103,20.8,32
25-03-2025,PHC004,MED004,422,69,110,31.8,23
26-03-2025,PHC004,MED004,320,102,141,23.1,31
27-03-2025,PHC004,MED004,249,71,108,29.4,31
28-03-2025,PHC004,MED004,618,67,117,23.5,34
